Date + Time,Power [kW],Holiday,Temperature [°C],Relative Humidity [%],Windspeed [m/s],Wind Gusts [m/s],Air Pressure [mbar],Solar Radiation [W/m²],Rain [mm/h],Accumulated rain on day [mm]
2017-01-01 00:00:00,117.823342,1,8.5325,74.96666666666667,2.3445,3.27075,1029.0,1.3550833333333332,0.0,0.0
2017-01-01 01:00:00,119.1906989,1,7.93,76.30833333333334,2.6924166666666665,3.4803333333333337,1028.1666666666667,1.4773333333333334,0.0,0.0
2017-01-01 02:00:00,117.9729915,1,7.263416666666667,80.27499999999999,3.30025,4.067166666666666,1028.0,1.4150833333333335,0.0,0.0
2017-01-01 03:00:00,116.4132879,1,6.831333333333333,81.33333333333333,3.534333333333333,4.423583333333333,1028.0,1.5419999999999998,0.0,0.0
2017-01-01 04:00:00,116.1723836,1,6.50025,81.24166666666666,4.006,5.262333333333333,1028.0,0.891,0.0,0.0
2017-01-01 05:00:00,114.8782817,1,6.0064166666666665,81.00833333333334,4.552833333333333,6.0793333333333335,1028.0,1.3758333333333332,0.0,0.0
2017-01-01 06:00:00,116.1282213,1,5.645833333333333,80.44166666666666,4.004416666666667,5.346416666666666,1027.0,0.988,0.0,0.0
2017-01-01 07:00:00,116.1114773,1,5.47775,80.19166666666666,3.17625,4.654166666666667,1027.0,1.4661666666666668,0.0,0.0
2017-01-01 08:00:00,112.4997965,1,5.4102500000000004,80.35833333333333,3.4609166666666664,4.402333333333334,1027.0,29.54975,0.0,0.0
2017-01-01 09:00:00,112.9510473,1,5.480583333333333,80.09166666666667,4.51075,5.680666666666667,1027.0,76.49416666666667,0.0,0.0
2017-01-01 10:00:00,112.7486542,1,6.0168333333333335,78.79166666666667,3.9555000000000002,5.324916666666667,1027.0,192.8083333333333,0.0,0.0
2017-01-01 11:00:00,112.3430308,1,6.882416666666667,76.29166666666667,2.4581666666666666,3.3125,1026.1666666666667,237.49166666666667,0.0,0.0
2017-01-01 12:00:00,113.6214352,1,7.56,75.31666666666666,2.150583333333333,2.8511666666666664,1025.1666666666667,267.5,0.0,0.0
2017-01-01 13:00:00,113.8309445,1,8.73,72.74916666666667,1.5585000000000002,2.222166666666667,1023.6666666666666,203.54999999999998,0.0,0.0
2017-01-01 14:00:00,114.5270763,1,9.809166666666666,70.03083333333333,1.0795833333333333,1.719083333333333,1023.0,146.23333333333332,0.0,0.0
2017-01-01 15:00:00,114.3096136,1,9.735833333333334,71.41083333333333,1.9410833333333333,2.411,1022.25,124.28333333333335,0.0,0.0
2017-01-01 16:00:00,117.1276288,1,9.525833333333333,73.75833333333334,1.3505,1.761,1022.0,56.92416666666667,0.0,0.0
2017-01-01 17:00:00,116.887771,1,8.9725,76.35833333333333,2.4476666666666667,2.998083333333333,1022.0,5.232166666666667,0.0,0.0
2017-01-01 18:00:00,118.3451269,1,8.865,76.30833333333334,2.7325,3.3335000000000004,1021.5833333333334,1.5073333333333334,0.0,0.0
2017-01-01 19:00:00,117.9116666,1,8.984166666666667,75.88333333333334,2.2152499999999997,2.8722499999999997,1021.0,1.4498333333333333,0.0,0.0
2017-01-01 20:00:00,125.8803455,1,9.186666666666667,76.85833333333333,1.7769166666666667,2.2223333333333333,1020.0,1.3549999999999998,0.0,0.0
2017-01-01 21:00:00,126.0302043,1,9.174166666666666,78.60000000000001,0.4088333333333333,0.6499166666666666,1019.3333333333334,1.3435833333333334,0.0,0.0
2017-01-01 22:00:00,125.6538829,1,10.0075,77.71666666666667,1.6318333333333335,2.3691666666666666,1018.9166666666666,1.2211666666666667,0.0,0.0
2017-01-01 23:00:00,126.1955513,1,9.882307692307693,80.23846153846154,1.9721538461538464,3.193076923076923,1018.0,1.5002307692307693,0.0,0.0
2017-01-02 00:00:00,149.4977575,0,9.471666666666666,83.45833333333333,2.7464999999999997,3.5850833333333334,1017.0833333333334,1.1796666666666666,0.0,0.0
2017-01-02 01:00:00,149.6407094,0,10.209166666666667,84.08333333333333,3.8714166666666667,4.926833333333334,1015.9166666666666,1.8166666666666667,0.0,0.0
2017-01-02 02:00:00,146.7239046,0,9.975833333333332,85.5,5.83875,6.771666666666667,1015.0,1.1193333333333333,0.0,0.0
2017-01-02 03:00:00,144.8006469,0,9.791666666666666,87.19166666666666,5.2955,6.499333333333333,1014.5,1.5486666666666666,0.0,0.0
2017-01-02 04:00:00,144.1744213,0,9.895,86.625,5.0281666666666665,7.2547500000000005,1014.0,1.507,0.0,0.0
2017-01-02 05:00:00,146.9470184,0,10.0425,84.8,5.5921666666666665,7.777833333333334,1013.3333333333334,1.5416666666666667,0.0,0.0
2017-01-02 06:00:00,167.6769276,0,10.42,81.575,7.30725,9.330666666666668,1013.0,1.7425833333333334,0.0,0.0
2017-01-02 07:00:00,201.5751556,0,10.256666666666666,82.43333333333334,8.137666666666666,10.125833333333334,1013.0,1.7679166666666666,0.0,0.0
2017-01-02 08:00:00,257.7556709,0,10.105833333333333,80.65833333333333,9.291333333333334,11.258333333333333,1013.0,18.456583333333334,0.0,0.0
2017-01-02 09:00:00,307.6659768,0,10.384166666666667,79.49166666666666,7.584666666666667,9.685916666666667,1013.3333333333334,42.23916666666667,0.0,0.0
2017-01-02 10:00:00,324.900576,0,10.936666666666667,77.7,8.448,10.6275,1014.0,51.625,0.0,0.0
2017-01-02 11:00:00,341.3800208,0,11.874166666666667,74.7,7.610499999999999,9.770000000000001,1013.5833333333334,40.54833333333333,0.0,0.0
